id,BEFORE_OCCUPATION_42,before_emp_contract,retirement_age
4698,"csp_5_2","emp-1-6",60
4705,"csp_6_8","emp-1-5",57
4716,"csp_3_4","emp-1-6",55
4720,"csp_6_8","emp-1-6",60
4732,"csp_6_3","emp-1-6",65
4738,"csp_6_7","emp-1-2",60
4739,"csp_5_2","emp-1-6",60
4745,"csp_5_2","emp-1-6",65
4751,"csp_6_4","emp-1-6",60
4772,"csp_5_2","emp-1-6",60
4781,"csp_5_2","emp-1-6",60
4784,"csp_5_6","emp-1-6",60
4786,"csp_4_8","emp-1-6",62
4787,"csp_4_3","emp-1-6",58
4794,"csp_4_7","emp-1-6",60
4798,"csp_4_6","emp-1-6",60
4804,"csp_1_1","emp-2-2",60
4811,"csp_5_2","emp-1-6",60
4812,"csp_4_3","emp-2-1",60
4826,"csp_5_2","emp-1-6",62
4828,"csp_1_1","emp-2-1",60
4844,"csp_2_2","emp-2-1",61
4845,"csp_4_6","emp-1-6",54
4856,"csp_2_2","emp-2-1",60
4863,"csp_2_2","emp-2-1",60
4864,"csp_4_6","emp-1-6",60
4868,"csp_6_4","emp-1-6",65
4872,"csp_5_3","emp-1-6",57
4880,"csp_5_2","emp-1-6",60
4881,"csp_5_6","emp-1-6",60
4882,"csp_5_6","emp-1-5",60
4884,"csp_5_6","emp-1-6",60
4886,"csp_5_6","emp-1-5",65
4890,"csp_5_6","emp-1-6",55
4898,"csp_5_2","emp-1-6",60
4903,"csp_5_6","emp-1-5",64
4905,"csp_5_2","emp-1-6",58
4909,"csp_5_3","emp-1-6",65
4918,"csp_6_7","emp-1-6",60
4920,"csp_5_4","emp-1-6",65
4924,"csp_1_1","emp-2-2",60
4931,"csp_3_1","emp-2-2",59
4932,"csp_4_3","emp-2-1",60
4943,"csp_5_2","emp-1-6",60
4945,"csp_4_3","emp-1-6",59
4948,"csp_4_3","emp-1-6",60
4953,"csp_3_4","emp-1-6",61
4964,"csp_6_4","emp-1-6",61
4966,"csp_5_5","emp-1-6",60
4970,"csp_2_1","emp-2-1",60
4984,"csp_2_1","emp-2-1",60
4990,"csp_6_3","emp-1-5",57
4995,"csp_6_2","emp-1-6",58
4996,"csp_4_6","emp-1-6",65
5002,"csp_3_5","emp-1-6",63
5005,"csp_2_2","emp-2-2",60
5007,"csp_1_1","emp-2-1",60
5010,"csp_5_6","emp-1-6",65
5011,"csp_6_3","emp-1-6",60
5015,"csp_5_2","emp-1-6",63
5022,"csp_4_5","emp-1-6",60
5025,"csp_5_6","emp-1-6",63
5027,"csp_4_3","emp-1-6",60
5029,"csp_3_8","emp-1-6",55
5030,"csp_5_2","emp-1-6",65
5033,"csp_5_6","emp-1-6",62
5042,"csp_3_4","emp-1-6",54
5043,"csp_5_2","emp-1-6",63
5044,"csp_6_2","emp-1-6",60
5057,"csp_5_4","emp-1-6",60
5061,"csp_4_7","emp-1-6",55
5064,"csp_6_2","emp-1-6",60
5065,"csp_4_3","emp-1-6",61
5071,"csp_5_6","emp-1-5",60
5072,"csp_5_4","emp-1-6",65
5088,"csp_5_5","emp-1-5",65
5109,"csp_3_1","emp-2-1",60
5114,"csp_5_4","emp-1-6",60
5123,"csp_6_8","emp-1-6",65
5131,"csp_6_7","emp-1-6",60
5146,"csp_4_3","emp-2-1",60
5154,"csp_6_2","emp-1-6",60
5158,"csp_6_8","emp-1-6",65
5161,"csp_4_6","emp-1-2",65
5163,"csp_4_7","emp-1-6",56
5172,"csp_5_2","emp-1-6",60
5188,"csp_2_1","emp-2-1",57
5191,"csp_5_2","emp-1-6",55
5200,"csp_3_7","emp-1-6",65
5201,"csp_6_4","emp-1-6",64
5208,"csp_6_3","emp-1-6",60
5219,"csp_4_6","emp-1-6",64
5223,"csp_6_2","emp-1-6",60
5231,"csp_6_4","emp-1-6",60
5254,"csp_4_7","emp-1-6",60
5260,"csp_5_4","emp-1-6",60
5261,"csp_5_2","emp-1-5",64
5262,"csp_5_6","emp-1-6",60
5272,"csp_4_2","emp-1-6",65
5278,"csp_6_7","emp-1-6",65
5325,"csp_4_8","emp-1-6",53
5341,"csp_6_2","emp-1-6",60
5349,"csp_4_6","emp-1-6",60
5354,"csp_6_3","emp-1-6",60
5369,"csp_5_5","emp-1-6",60
5370,"csp_5_5","emp-1-6",65
5378,"csp_6_3","emp-1-3",64
5386,"csp_6_8","emp-1-6",65
5394,"csp_6_7","emp-1-6",60
5395,"csp_6_7","emp-1-6",65
5406,"csp_5_3","emp-1-6",60
5408,"csp_6_4","emp-1-6",60
5409,"csp_1_1","emp-2-2",60
5431,"csp_5_2","emp-1-6",60
5446,"csp_5_6","emp-1-6",61
5451,"csp_4_7","emp-1-6",60
5456,"csp_6_2","emp-1-6",56
5457,"csp_4_3","emp-1-6",65
5460,"csp_6_3","emp-1-2",64
5461,"csp_2_3","emp-2-2",60
5462,"csp_5_2","emp-1-5",60
5485,"csp_6_4","emp-1-6",65
5488,"csp_1_3","emp-2-3",64
5493,"csp_6_4","emp-1-6",60
5505,"csp_6_5","emp-1-6",58
5509,"csp_5_2","emp-1-6",60
5526,"csp_5_3","emp-1-6",65
5527,"csp_2_2","emp-2-2",62
5536,"csp_6_2","emp-1-6",60
5540,"csp_2_1","emp-2-1",60
5549,"csp_5_4","emp-1-6",60
5567,"csp_6_3","emp-1-2",59
5577,"csp_4_6","emp-1-6",60
5579,"csp_6_8","emp-1-6",60
5580,"csp_6_4","emp-1-6",60
5586,"csp_6_8","emp-1-6",60
5590,"csp_2_2","emp-2-2",60
5591,"csp_4_3","emp-1-6",60
5594,"csp_6_3","emp-1-6",65
5599,"csp_6_2","emp-1-6",58
5618,"csp_5_2","emp-1-3",65
5622,"csp_3_4","emp-1-6",61
5646,"csp_5_4","emp-1-6",58
5647,"csp_6_7","emp-1-2",63
5649,"csp_3_7","emp-1-6",61
5651,"csp_4_5","emp-1-6",65
5653,"csp_5_2","emp-1-5",57
5661,"csp_4_3","emp-1-6",62
5668,"csp_3_5","emp-1-6",60
5670,"csp_5_4","emp-1-6",60
5671,"csp_6_8","emp-1-6",65
5674,"csp_6_2","emp-1-2",63
5678,"csp_6_5","emp-1-6",60
5686,"csp_5_2","emp-1-6",59
5693,"csp_1_2","emp-2-1",60
5695,"csp_5_4","emp-1-6",60
5703,"csp_4_6","emp-1-6",60
5718,"csp_4_7","emp-1-6",65
5719,"csp_6_3","emp-1-6",65
5730,"csp_1_1","emp-2-1",57
5732,"csp_6_7","emp-1-6",65
5740,"csp_5_4","emp-1-3",61
5747,"csp_2_2","emp-2-1",60
5750,"csp_4_3","emp-1-6",58
5761,"csp_5_3","emp-1-6",60
5767,"csp_4_6","emp-1-5",65
5770,"csp_5_2","emp-1-6",60
5772,"csp_4_5","emp-1-6",60
5776,"csp_5_4","emp-1-6",63
5777,"csp_5_6","emp-1-6",62
5779,"csp_1_1","emp-2-1",64
5781,"csp_1_1","emp-2-1",65
5792,"csp_4_6","emp-1-6",60
5794,"csp_6_8","emp-1-6",65
5817,"csp_6_8","emp-1-6",60
5827,"csp_1_3","emp-2-2",65
5838,"csp_6_8","emp-1-6",55
5840,"csp_4_3","emp-2-2",55
5843,"csp_4_2","emp-1-6",60
5845,"csp_6_8","emp-1-6",60
5850,"csp_5_3","emp-1-6",60
5854,"csp_6_5","emp-1-6",57
5860,"csp_4_6","emp-1-6",60
5864,"csp_1_1","emp-2-1",64
5870,"csp_6_3","emp-1-6",65
5872,"csp_5_6","emp-1-6",65
5876,"csp_4_4","emp-1-6",60
5878,"csp_4_5","emp-1-6",65
5880,"csp_5_2","emp-1-3",60
5885,"csp_6_9","emp-1-5",55
5887,"csp_4_8","emp-1-6",60
5890,"csp_6_7","emp-1-6",57
5906,"csp_3_3","emp-1-5",59
5911,"csp_3_3","emp-1-6",60
5915,"csp_6_7","emp-1-6",59
5926,"csp_6_8","emp-1-6",60
5932,"csp_5_6","emp-1-6",65
5940,"csp_3_1","emp-2-1",57
5943,"csp_4_7","emp-1-6",57
5946,"csp_1_1","emp-2-1",60
5948,"csp_4_6","emp-1-6",60
5961,"csp_5_2","emp-1-6",60
5970,"csp_6_8","emp-1-6",58
5974,"csp_6_8","emp-1-6",60
5979,"csp_6_7","emp-1-6",60
5986,"csp_4_8","emp-1-6",63
5987,"csp_5_4","emp-1-6",57
6005,"csp_6_8","emp-1-6",65
6015,"csp_2_2","emp-2-1",60
6024,"csp_4_6","emp-1-6",61
6025,"csp_5_6","emp-1-6",60
6034,"csp_4_7","emp-1-6",60
6036,"csp_3_1","emp-2-1",58
6041,"csp_6_9","emp-1-5",62
6042,"csp_5_6","emp-1-6",60
6043,"csp_2_1","emp-2-2",59
6055,"csp_3_8","emp-1-6",54
6069,"csp_4_5","emp-1-6",60
6089,"csp_1_1","emp-2-1",60
6090,"csp_4_3","emp-1-6",60
6093,"csp_5_2","emp-1-5",60
6114,"csp_6_2","emp-1-2",59
6127,"csp_6_2","emp-1-6",60
6133,"csp_5_2","emp-1-6",65
6136,"csp_5_2","emp-1-6",60
6141,"csp_5_4","emp-1-6",60
6143,"csp_4_6","emp-1-6",65
6144,"csp_2_1","emp-2-1",60
6147,"csp_4_6","emp-1-6",62
6156,"csp_5_3","emp-1-6",60
6160,"csp_5_2","emp-1-6",65
6174,"csp_5_2","emp-1-6",60
6177,"csp_5_4","emp-1-6",64
6179,"csp_3_7","emp-1-6",60
6181,"csp_1_1","emp-2-1",58
6188,"csp_6_3","emp-1-6",57
6189,"csp_1_1","emp-2-1",60
6193,"csp_5_3","emp-1-6",61
6198,"csp_6_4","emp-1-6",62
6204,"csp_6_8","emp-1-6",60
6206,"csp_2_1","emp-2-2",61
6214,"csp_6_8","emp-1-6",60
6216,"csp_6_7","emp-1-6",60
6217,"csp_6_3","emp-1-6",58
6218,"csp_6_2","emp-1-6",60
6219,"csp_5_6","emp-1-6",60
6223,"csp_4_3","emp-1-6",60
6244,"csp_5_2","emp-1-3",61
6246,"csp_4_7","emp-1-6",65
6259,"csp_4_8","emp-1-6",62
6279,"csp_5_2","emp-1-6",60
6282,"csp_4_5","emp-1-6",63
6283,"csp_6_7","emp-1-6",60
6286,"csp_5_2","emp-1-6",63
6288,"csp_5_6","emp-1-5",61
6294,"csp_2_1","emp-2-1",60
6297,"csp_4_6","emp-1-6",62
6329,"csp_2_1","emp-2-2",60
6334,"csp_6_8","emp-1-6",61
6350,"csp_6_3","emp-1-6",65
6356,"csp_5_4","emp-1-2",61
6359,"csp_4_5","emp-1-6",64
6363,"csp_3_7","emp-1-6",65
6365,"csp_5_2","emp-1-6",60
6366,"csp_2_1","emp-2-2",60
6370,"csp_2_1","emp-2-2",60
6373,"csp_4_2","emp-1-6",60
6381,"csp_4_8","emp-1-6",63
6390,"csp_6_4","emp-1-6",58
6405,"csp_1_1","emp-2-1",60
6408,"csp_5_2","emp-1-6",58
6410,"csp_4_7","emp-1-6",58
6422,"csp_6_2","emp-1-6",60
6435,"csp_4_8","emp-1-6",54
6436,"csp_1_1","emp-2-1",65
6438,"csp_6_4","emp-1-6",63
6461,"csp_6_8","emp-1-6",34
6471,"csp_1_3","emp-2-2",59
6478,"csp_4_3","emp-1-6",63
6483,"csp_5_4","emp-1-6",62
6490,"csp_2_1","emp-2-1",60
6501,"csp_6_2","emp-1-6",56
6522,"csp_3_4","emp-1-6",64
6529,"csp_5_6","emp-1-6",60
6541,"csp_5_2","emp-1-6",60
6562,"csp_5_6","emp-1-6",65
6568,"csp_6_8","emp-1-6",64
6571,"csp_2_1","emp-2-2",60
6577,"csp_2_2","emp-2-2",60
6582,"csp_5_2","emp-1-6",60
6586,"csp_3_3","emp-1-6",60
6588,"csp_4_5","emp-1-6",60
6589,"csp_6_3","emp-1-6",60
6593,"csp_2_1","emp-2-2",65
6602,"csp_4_6","emp-1-6",65
6609,"csp_5_5","emp-1-6",55
6619,"csp_6_4","emp-1-6",65
6638,"csp_6_8","emp-1-6",60
6650,"csp_6_2","emp-1-6",60
6669,"csp_5_4","emp-1-6",60
6684,"csp_4_6","emp-1-6",65
6694,"csp_5_4","emp-1-6",56
6707,"csp_6_4","emp-1-6",60
6710,"csp_6_2","emp-1-6",60
6712,"csp_4_5","emp-1-6",63
6713,"csp_5_2","emp-1-6",60
6715,"csp_4_7","emp-2-1",59
6719,"csp_2_1","emp-2-2",60
6726,"csp_2_1","emp-2-1",65
6729,"csp_1_3","emp-2-2",65
6745,"csp_6_7","emp-1-6",57
6747,"csp_5_6","emp-1-6",63
6748,"csp_5_2","emp-1-6",65
6752,"csp_4_8","emp-1-6",57
6755,"csp_3_7","emp-1-6",64
6772,"csp_5_2","emp-1-6",58
6782,"csp_2_1","emp-2-2",60
6783,"csp_5_6","emp-1-6",59
6785,"csp_5_4","emp-1-6",60
6786,"csp_4_6","emp-1-6",60
6797,"csp_5_5","emp-1-6",64
6815,"csp_6_7","emp-1-6",60
6820,"csp_5_6","emp-1-6",63
6827,"csp_4_7","emp-2-1",60
6829,"csp_3_3","emp-1-6",65
6837,"csp_2_1","emp-2-1",57
6852,"csp_5_5","emp-1-6",64
6855,"csp_4_6","emp-1-6",58
6866,"csp_6_4","emp-1-6",65
6868,"csp_1_3","emp-2-2",59
6874,"csp_5_5","emp-1-6",60
6876,"csp_4_6","emp-1-6",65
6885,"csp_6_8","emp-1-6",60
6886,"csp_5_6","emp-1-6",60
6895,"csp_1_1","emp-2-1",60
6905,"csp_4_7","emp-1-6",59
6917,"csp_3_1","emp-2-1",60
6929,"csp_4_2","emp-2-1",55
6935,"csp_3_3","emp-1-6",60
6938,"csp_4_8","emp-1-6",59
6939,"csp_4_2","emp-1-6",56
6950,"csp_2_1","emp-2-1",57
6957,"csp_4_3","emp-1-6",60
6965,"csp_1_3","emp-2-2",60
6966,"csp_4_7","emp-1-6",60
6967,"csp_5_4","emp-1-6",57
6971,"csp_1_3","emp-2-2",60
6980,"csp_6_2","emp-1-6",60
6983,"csp_6_8","emp-1-6",60
6986,"csp_4_2","emp-1-6",60
6991,"csp_3_7","emp-1-6",58
7002,"csp_4_8","emp-1-6",60
7017,"csp_5_2","emp-1-6",57
7018,"csp_3_8","emp-1-6",56
7044,"csp_2_2","emp-2-2",60
7049,"csp_5_2","emp-1-3",60
7054,"csp_6_4","emp-1-5",60
7055,"csp_1_1","emp-2-1",65
7058,"csp_1_1","emp-2-2",58
7059,"csp_2_1","emp-2-2",65
7070,"csp_5_4","emp-1-6",55
7076,"csp_2_2","emp-2-2",56
7082,"csp_2_1","emp-2-2",54
7088,"csp_2_3","emp-2-2",60
7107,"csp_3_7","emp-1-6",60
7112,"csp_4_5","emp-1-6",56
7115,"csp_4_2","emp-1-6",63
7120,"csp_3_3","emp-1-6",60
7126,"csp_5_4","emp-1-6",61
7131,"csp_6_9","emp-1-5",60
7135,"csp_5_5","emp-1-6",60
7140,"csp_2_1","emp-2-1",58
7144,"csp_6_2","emp-1-6",65
7156,"csp_4_8","emp-1-6",60
7157,"csp_2_2","emp-2-1",60
7162,"csp_2_2","emp-2-1",65
7163,"csp_3_7","emp-1-6",60
7167,"csp_6_8","emp-1-6",62
7168,"csp_5_2","emp-1-6",51
7174,"csp_5_6","emp-1-5",65
7182,"csp_6_2","emp-1-6",55
7183,"csp_5_6","emp-1-5",65
7186,"csp_5_2","emp-1-6",60
7198,"csp_4_5","emp-1-6",65
7207,"csp_6_5","emp-1-6",58
7213,"csp_5_4","emp-1-6",62
7214,"csp_5_6","emp-1-6",62
7219,"csp_3_4","emp-1-2",60
7221,"csp_6_3","emp-1-6",56
7226,"csp_2_2","emp-2-1",61
7232,"csp_3_4","emp-1-6",60
7240,"csp_6_4","emp-1-6",65
7242,"csp_1_1","emp-2-2",60
7265,"csp_5_3","emp-1-6",57
7274,"csp_5_6","emp-1-6",55
7275,"csp_6_7","emp-1-6",65
7282,"csp_2_1","emp-2-2",60
7284,"csp_3_5","emp-2-1",65
7302,"csp_6_3","emp-1-6",60
7306,"csp_5_6","emp-1-6",65
7325,"csp_6_4","emp-1-6",55
7340,"csp_5_4","emp-1-6",63
7341,"csp_5_2","emp-1-6",65
7356,"csp_2_2","emp-2-1",65
7357,"csp_5_2","emp-1-6",61
7369,"csp_5_2","emp-1-6",60
7379,"csp_2_1","emp-2-3",60
7386,"csp_4_3","emp-1-6",60
7402,"csp_3_7","emp-1-6",57
7406,"csp_5_5","emp-1-6",60
7419,"csp_3_7","emp-1-6",64
7420,"csp_5_2","emp-1-6",62
7421,"csp_3_4","emp-1-6",63
7423,"csp_4_7","emp-1-6",65
7425,"csp_3_7","emp-1-6",60
7428,"csp_3_7","emp-1-6",57
7436,"csp_5_5","emp-1-6",61
7447,"csp_5_2","emp-1-6",65
7457,"csp_6_3","emp-1-6",60
7462,"csp_3_4","emp-1-6",55
7481,"csp_4_5","emp-1-6",62
7487,"csp_4_8","emp-1-6",60
7509,"csp_2_2","emp-2-2",60
7511,"csp_6_7","emp-1-6",59
7521,"csp_4_2","emp-1-6",60
7537,"csp_6_4","emp-1-6",60
7538,"csp_2_2","emp-2-1",65
7547,"csp_5_6","emp-1-5",60
7558,"csp_3_4","emp-1-6",59
7560,"csp_4_7","emp-1-6",60
7574,"csp_4_6","emp-1-6",60
7587,"csp_6_7","emp-1-6",62
7607,"csp_3_4","emp-1-6",55
7617,"csp_5_3","emp-1-6",65
7620,"csp_6_7","emp-1-6",64
7623,"csp_6_2","emp-1-6",58
7635,"csp_5_6","emp-1-6",60
7636,"csp_4_7","emp-1-6",60
7638,"csp_4_3","emp-2-1",62
7639,"csp_5_5","emp-1-6",60
7641,"csp_6_4","emp-1-6",63
7644,"csp_2_1","emp-2-2",60
7655,"csp_5_2","emp-1-6",60
7667,"csp_3_4","emp-1-6",59
7681,"csp_4_6","emp-1-6",62
7691,"csp_5_2","emp-1-6",60
7692,"csp_4_6","emp-1-6",65
7696,"csp_6_7","emp-1-6",60
7704,"csp_4_3","emp-1-5",65
7711,"csp_3_4","emp-1-6",58
7740,"csp_4_8","emp-1-6",58
7760,"csp_5_2","emp-1-6",59
7768,"csp_5_2","emp-1-6",55
7778,"csp_5_6","emp-1-6",60
7779,"csp_5_4","emp-1-6",55
7786,"csp_4_5","emp-1-6",60
7789,"csp_4_2","emp-1-6",60
7797,"csp_6_7","emp-1-6",65
7799,"csp_5_6","emp-1-5",60
7816,"csp_6_3","emp-1-6",61
7823,"csp_5_4","emp-1-6",57
7845,"csp_5_2","emp-1-6",65
7848,"csp_2_2","emp-2-1",60
7851,"csp_5_5","emp-1-6",62
7852,"csp_6_3","emp-1-6",60
7853,"csp_4_6","emp-1-6",60
7856,"csp_3_7","emp-1-6",55
7860,"csp_4_5","emp-1-6",60
7881,"csp_6_4","emp-1-6",55
7883,"csp_6_7","emp-1-6",65
7892,"csp_6_7","emp-1-6",63
7900,"csp_4_6","emp-1-6",59
7909,"csp_6_7","emp-1-6",61
7914,"csp_5_2","emp-1-6",65
7922,"csp_5_2","emp-1-6",58
7925,"csp_6_4","emp-1-6",60
7930,"csp_6_7","emp-1-6",60
7941,"csp_5_2","emp-1-6",65
7950,"csp_5_2","emp-1-3",59
7951,"csp_5_2","emp-1-6",60
7952,"csp_4_6","emp-1-6",57
7964,"csp_4_2","emp-1-6",60
7969,"csp_5_5","emp-1-6",65
7972,"csp_5_6","emp-1-6",60
7977,"csp_2_2","emp-2-2",60
8004,"csp_4_3","emp-1-6",62
8037,"csp_3_7","emp-1-6",60
8046,"csp_6_4","emp-1-6",58
8048,"csp_6_7","emp-1-6",58
8055,"csp_3_1","emp-2-2",60
8084,"csp_5_4","emp-1-6",65
8116,"csp_4_6","emp-1-6",62
8117,"csp_2_2","emp-2-1",60
8127,"csp_2_1","emp-2-2",63
8129,"csp_5_6","emp-1-6",55
8158,"csp_5_2","emp-1-6",60
8174,"csp_5_6","emp-1-6",65
8175,"csp_4_3","emp-1-2",60
8199,"csp_5_2","emp-1-6",65
8212,"csp_4_8","emp-1-6",60
8220,"csp_2_2","emp-2-1",63
8226,"csp_6_8","emp-1-6",64
8251,"csp_4_5","emp-1-6",60
8258,"csp_4_5","emp-1-6",60
8261,"csp_1_1","emp-2-1",60
8263,"csp_2_1","emp-2-2",58
8275,"csp_5_6","emp-1-6",60
8289,"csp_3_8","emp-1-6",60
8290,"csp_4_6","emp-1-6",60
8295,"csp_6_7","emp-1-6",52
8316,"csp_3_3","emp-1-6",60
8320,"csp_6_3","emp-1-6",56
8325,"csp_4_8","emp-1-6",60
8330,"csp_4_7","emp-1-6",60
8351,"csp_4_7","emp-1-6",60
8364,"csp_6_4","emp-1-6",65
8365,"csp_5_6","emp-1-6",60
8377,"csp_2_1","emp-2-1",65
8393,"csp_4_6","emp-1-5",69
8394,"csp_6_2","emp-1-6",60
8405,"csp_5_4","emp-1-6",60
8407,"csp_2_1","emp-2-2",60
8426,"csp_3_4","emp-1-6",60
8442,"csp_1_3","emp-2-2",62
8446,"csp_5_5","emp-1-6",59
8447,"csp_4_2","emp-1-6",60
8457,"csp_6_7","emp-1-6",60
8462,"csp_6_7","emp-1-6",63
8475,"csp_6_2","emp-1-6",59
8478,"csp_6_2","emp-1-6",60
8480,"csp_3_8","emp-1-6",60
8484,"csp_4_2","emp-1-6",57
8494,"csp_5_2","emp-1-6",63
8504,"csp_6_7","emp-1-6",60
8506,"csp_4_7","emp-1-6",60
8511,"csp_4_3","emp-1-6",60
8518,"csp_4_8","emp-1-6",59
8525,"csp_5_2","emp-1-6",62
8526,"csp_4_2","emp-1-6",60
8548,"csp_4_6","emp-1-6",60
8550,"csp_5_4","emp-1-6",60
8555,"csp_5_3","emp-1-6",60
8560,"csp_6_2","emp-1-6",65
8565,"csp_5_6","emp-1-6",60
8571,"csp_5_2","emp-1-6",62
8586,"csp_6_9","emp-1-6",59
8587,"csp_4_7","emp-1-6",63
8588,"csp_6_4","emp-1-6",60
8590,"csp_5_2","emp-1-5",56
8613,"csp_5_5","emp-1-6",60
8617,"csp_2_3","emp-2-2",60
8619,"csp_5_6","emp-1-6",60
8621,"csp_4_3","emp-1-6",60
8648,"csp_4_5","emp-1-6",54
8654,"csp_6_4","emp-1-6",64
8676,"csp_6_2","emp-1-6",60
8682,"csp_5_3","emp-1-6",60
8718,"csp_2_2","emp-2-2",64
8724,"csp_2_1","emp-2-1",60
8728,"csp_5_6","emp-1-6",60
8745,"csp_4_6","emp-1-5",62
8746,"csp_6_7","emp-1-6",60
8756,"csp_6_3","emp-1-6",59
8760,"csp_5_5","emp-1-6",60
8770,"csp_5_2","emp-1-6",60
8771,"csp_6_4","emp-1-6",60
8785,"csp_6_8","emp-1-6",59
8790,"csp_4_7","emp-1-6",57
8794,"csp_5_2","emp-1-6",60
8795,"csp_6_8","emp-1-6",60
8801,"csp_5_4","emp-1-6",60
8806,"csp_5_2","emp-1-6",60
8815,"csp_5_2","emp-1-6",63
8816,"csp_3_1","emp-2-1",57
8830,"csp_5_6","emp-1-6",59
8832,"csp_5_4","emp-1-6",57
8836,"csp_4_7","emp-1-6",60
8839,"csp_4_3","emp-1-6",57
8846,"csp_5_4","emp-1-6",57
8854,"csp_6_2","emp-1-6",60
8860,"csp_4_2","emp-1-6",60
8863,"csp_5_5","emp-1-6",61
8874,"csp_2_1","emp-2-2",65
8875,"csp_5_2","emp-1-6",60
8885,"csp_3_7","emp-1-6",65
8891,"csp_6_5","emp-1-6",57
8892,"csp_5_6","emp-1-6",65
8906,"csp_1_1","emp-2-1",61
8907,"csp_5_3","emp-1-6",56
8912,"csp_6_7","emp-1-6",65
8948,"csp_4_3","emp-1-6",60
8961,"csp_5_2","emp-1-6",62
8973,"csp_5_5","emp-1-6",65
8975,"csp_5_5","emp-1-6",60
8978,"csp_5_2","emp-1-6",65
8979,"csp_4_2","emp-1-6",65
8986,"csp_3_4","emp-1-5",60
8993,"csp_5_2","emp-1-6",65
9001,"csp_4_6","emp-1-6",61
9019,"csp_4_6","emp-1-6",60
9042,"csp_5_6","emp-1-6",60
9063,"csp_4_2","emp-2-1",65
9065,"csp_4_3","emp-1-6",60
9083,"csp_3_3","emp-1-6",56
9102,"csp_4_2","emp-1-6",58
9116,"csp_5_2","emp-1-6",57
9133,"csp_2_1","emp-2-2",60
9143,"csp_5_5","emp-1-6",60
9153,"csp_4_7","emp-1-6",60
9157,"csp_5_6","emp-1-6",58
9168,"csp_4_6","emp-1-6",60
9178,"csp_4_6","emp-1-6",61
9184,"csp_3_8","emp-1-6",60
9188,"csp_5_4","emp-1-2",54
9189,"csp_6_2","emp-1-6",60
9192,"csp_5_5","emp-1-6",60
9203,"csp_4_5","emp-1-6",65
9204,"csp_5_4","emp-1-6",61
9205,"csp_5_6","emp-1-6",60
9206,"csp_6_3","emp-1-6",60
9217,"csp_6_8","emp-1-6",60
9222,"csp_6_7","emp-1-6",60
9224,"csp_5_2","emp-1-6",60
9239,"csp_5_2","emp-1-6",60
9241,"csp_6_4","emp-1-6",60
9252,"csp_5_2","emp-1-6",60
9259,"csp_3_7","emp-1-6",60
9260,"csp_2_3","emp-2-2",58
9265,"csp_4_6","emp-1-6",60
9274,"csp_5_5","emp-1-6",60
9291,"csp_5_4","emp-1-6",65
9314,"csp_4_3","emp-1-5",60
9315,"csp_6_4","emp-1-5",60
9323,"csp_6_8","emp-1-6",60
9325,"csp_5_6","emp-1-6",57
9329,"csp_6_8","emp-1-6",65
9336,"csp_6_8","emp-1-6",60
9337,"csp_6_7","emp-1-6",60
9338,"csp_6_8","emp-1-6",65
9351,"csp_5_6","emp-1-6",63
9354,"csp_5_6","emp-1-5",60
9355,"csp_4_6","emp-1-6",57
9358,"csp_2_1","emp-2-1",63
9372,"csp_5_2","emp-1-6",60
9395,"csp_4_6","emp-2-1",55
9396,"csp_2_1","emp-2-1",62
9400,"csp_6_9","emp-1-6",65
9412,"csp_6_8","emp-1-6",65
9435,"csp_6_5","emp-1-6",60
9443,"csp_3_1","emp-2-1",64
9446,"csp_4_3","emp-1-6",60
9450,"csp_5_2","emp-1-6",61
9453,"csp_5_2","emp-1-6",63
9472,"csp_4_7","emp-1-6",60
9487,"csp_5_4","emp-1-6",56
9497,"csp_5_2","emp-1-6",60
9510,"csp_6_4","emp-1-6",60
9511,"csp_5_5","emp-1-6",60
9514,"csp_6_2","emp-1-6",63
9539,"csp_4_3","emp-1-6",65
9547,"csp_5_2","emp-1-6",60
9550,"csp_2_1","emp-2-2",60
9571,"csp_5_2","emp-1-6",62
9578,"csp_4_6","emp-1-6",63
9588,"csp_4_7","emp-1-6",58
9592,"csp_4_7","emp-1-6",58
9610,"csp_2_3","emp-2-2",60
9619,"csp_4_3","emp-1-6",60
9626,"csp_5_4","emp-1-6",65
9635,"csp_5_6","emp-1-6",60
9642,"csp_3_3","emp-1-6",60
9660,"csp_4_6","emp-1-2",57
9666,"csp_5_6","emp-1-5",65
9669,"csp_4_3","emp-1-6",61
9670,"csp_5_2","emp-1-6",61
9699,"csp_4_6","emp-1-6",65
9707,"csp_2_2","emp-2-1",65
9712,"csp_5_3","emp-1-6",59
9713,"csp_5_6","emp-1-6",58
9714,"csp_5_6","emp-1-6",60
9716,"csp_3_1","emp-2-2",60
9738,"csp_4_5","emp-1-6",62
9747,"csp_6_8","emp-1-6",59
9762,"csp_6_3","emp-1-6",60
9769,"csp_3_8","emp-1-6",60
9790,"csp_4_3","emp-1-5",64
9792,"csp_5_6","emp-1-5",65
9794,"csp_3_4","emp-1-6",65
9826,"csp_3_7","emp-1-6",63
9830,"csp_6_7","emp-1-6",60
9840,"csp_6_2","emp-1-6",57
9841,"csp_2_1","emp-2-1",60
9849,"csp_5_4","emp-1-6",62
9850,"csp_6_8","emp-1-6",60
9873,"csp_5_6","emp-1-6",65
9877,"csp_6_2","emp-1-6",58
9884,"csp_4_6","emp-1-6",65
9889,"csp_5_4","emp-1-6",58
